filename,width,height,class,xmin,ymin,xmax,ymax
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,163,402,235,471
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,410,313,464,378
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,422,369,494,453
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,483,493,559,576
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,540,282,591,343
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,577,358,639,423
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,685,315,720,357
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,670,409,720,459
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,68,516,127,576
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,95,157,111,174
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,199,48,206,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,208,48,214,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,136,41,144,48
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,113,41,122,50
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,115,62,129,78
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,84,67,95,79
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,87,34,96,44
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,124,25,132,34
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,163,33,171,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,176,34,184,42
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,181,46,190,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,142,32,149,40
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,154,79,167,92
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,177,100,186,110
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame1400.jpg,720,576,person,185,80,197,94
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,129,33,139,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,129,44,138,54
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,120,46,127,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,142,47,151,57
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,151,43,160,54
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,167,34,174,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,178,42,189,52
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,163,48,171,57
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,194,32,206,44
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,217,37,228,48
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,224,46,235,58
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,15,143,32,160
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,177,72,200,99
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,275,69,296,95
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,209,77,233,105
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,233,65,252,87
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,147,93,172,118
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,163,108,186,136
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,110,127,142,163
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,6,172,41,208
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,88,208,131,258
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,206,111,231,143
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,253,113,283,145
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,249,74,269,95
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,301,88,328,118
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,296,113,322,145
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,333,109,360,140
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,369,114,394,145
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,373,89,400,116
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,414,138,441,168
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,322,155,357,194
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,260,256,307,314
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,1,474,71,562
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,506,176,532,206
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,425,179,467,230
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,519,189,557,234
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,547,232,582,274
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,569,252,600,287
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,614,216,648,256
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,646,228,678,263
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,615,260,649,298
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,670,260,699,293
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,659,290,690,324
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,494,247,546,308
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,368,305,432,373
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,557,328,625,406
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,586,416,654,495
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,688,322,720,366
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,568,207,594,236
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,31,69,43,82
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,143,36,152,46
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,103,42,113,53
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,120,33,128,42
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,148,29,157,39
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,120,23,129,34
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame400.jpg,720,576,person,201,48,210,58
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,100,27,108,36
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,116,30,122,39
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,125,30,134,40
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,136,35,142,45
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,152,32,162,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,149,44,158,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,170,38,176,44
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,175,32,184,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,107,44,119,57
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,135,48,146,59
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,164,47,175,61
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,141,57,155,73
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,104,72,124,94
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,95,86,119,112
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,71,81,92,106
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,36,90,57,115
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,182,67,199,84
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,152,91,171,114
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,164,105,185,129
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,209,78,232,106
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,273,68,294,94
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,224,114,255,145
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,300,91,325,116
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,257,114,283,143
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,255,138,279,164
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,297,114,320,140
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,358,98,383,125
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,330,106,351,129
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,401,130,431,163
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,378,112,409,147
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,317,154,355,193
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,17,132,48,165
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,63,181,94,222
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,1,281,50,339
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,227,248,291,320
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,1,467,68,564
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,486,162,513,194
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,421,177,467,228
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,521,190,557,239
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,551,200,585,243
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,616,216,651,255
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,651,229,679,261
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,673,256,706,292
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,658,278,693,318
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,614,258,647,297
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,557,242,602,291
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,467,248,529,309
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,368,304,435,379
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,557,312,630,385
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,643,340,681,383
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,620,378,662,424
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,573,410,653,493
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,690,329,720,375
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,688,398,720,447
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,15,411,77,478
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,231,68,249,89
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,253,72,267,86
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,247,79,257,90
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,199,48,212,62
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,214,46,222,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,221,45,232,57
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,185,35,194,45
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,146,32,151,37
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,128,46,137,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame500.jpg,720,576,person,186,48,196,57
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,66,41,75,50
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,78,38,88,50
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,135,30,143,40
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,128,29,135,38
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,96,55,106,66
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,106,43,115,56
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,128,45,142,59
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,147,45,156,57
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,167,31,172,37
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,142,61,152,73
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,167,51,179,63
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,220,47,232,60
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,149,29,156,38
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,178,29,185,37
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,170,37,176,44
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,156,43,165,54
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,197,49,207,58
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,209,46,215,55
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,178,65,204,93
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,239,66,257,86
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,213,78,237,106
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,257,72,275,90
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,276,69,296,91
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,149,95,170,117
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,167,106,186,129
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,144,133,175,170
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,213,109,247,151
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,256,115,281,142
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,300,72,319,94
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,313,79,332,102
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,298,113,321,143
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,360,86,388,116
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,381,113,409,142
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,331,109,359,138
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,18,130,43,161
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,8,175,39,211
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,8,285,57,346
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,25,417,69,474
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,1,472,63,558
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,321,156,354,195
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,256,237,310,304
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,481,160,509,192
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,413,166,440,199
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,430,188,462,222
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,518,189,557,233
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,612,215,648,259
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,649,234,677,268
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,675,254,706,292
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,548,227,594,279
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,513,277,561,334
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,470,245,526,310
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,366,305,432,375
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,611,260,644,298
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,654,279,687,318
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,635,329,672,375
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,565,324,625,391
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,617,365,665,423
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,568,406,633,479
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,671,444,720,510
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,260,142,281,166
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame600.jpg,720,576,person,304,96,325,116
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,72,43,84,54
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,121,24,128,33
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,120,36,127,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,134,29,145,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,150,30,161,41
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,166,33,175,43
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,177,31,185,41
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,54,49,66,61
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,96,48,105,58
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,125,48,137,61
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,145,43,159,58
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,163,45,177,58
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,178,43,189,54
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,143,61,157,77
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,199,48,212,62
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,214,57,230,73
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,99,82,125,111
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,157,107,182,136
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,207,79,228,101
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,234,66,251,86
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,267,65,281,79
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,253,73,269,92
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,278,68,293,86
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,164,79,179,95
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,185,67,198,80
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,171,64,185,81
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,244,97,262,115
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,218,111,244,140
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,25,136,48,160
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,5,174,40,212
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,295,73,328,105
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,260,112,283,139
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,246,132,275,164
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,295,111,325,143
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,370,88,390,109
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,354,98,372,117
2014-11-05T23-29-31Z36621.NVR[Universidades-VNEN].wmv_frame700.jpg,720,576,person,336,101,356,124
